entropy,epoch,grad_norm,learning_rate,loss,mean_token_accuracy,num_tokens,step
1.16665980219841,6.0,1.4913049936294556,1.8822222222222225e-05,0.5643,0.8837232887744904,272004.0,54
1.1971161663532257,6.111111111111111,1.2058500051498413,1.88e-05,0.5407,0.8842729777097702,276955.0,55
1.1898807883262634,6.222222222222222,1.4455585479736328,1.877777777777778e-05,0.5173,0.8907616436481476,282016.0,56
1.158459633588791,6.333333333333333,1.4782227277755737,1.8755555555555558e-05,0.4497,0.8988509923219681,287104.0,57
1.1390225887298584,6.444444444444445,1.12259840965271,1.8733333333333336e-05,0.4658,0.8968583941459656,292465.0,58
1.0499127805233002,6.555555555555555,1.6979262828826904,1.8711111111111113e-05,0.4813,0.88935486972332,297832.0,59
1.0917141437530518,6.666666666666667,1.427565574645996,1.868888888888889e-05,0.3907,0.9133574366569519,302744.0,60
1.0596250891685486,6.777777777777778,1.5048106908798218,1.866666666666667e-05,0.407,0.903872013092041,307649.0,61
1.100999355316162,6.888888888888889,1.1704552173614502,1.8644444444444446e-05,0.3634,0.9175901859998703,312309.0,62
1.101338654756546,7.0,1.1739931106567383,1.8622222222222224e-05,0.4507,0.9059368818998337,317338.0,63
1.0331715196371078,7.111111111111111,1.037542700767517,1.86e-05,0.4014,0.9083426147699356,322472.0,64
1.023809775710106,7.222222222222222,1.412380576133728,1.857777777777778e-05,0.373,0.9192451387643814,327972.0,65
1.0984355807304382,7.333333333333333,1.4890786409378052,1.8555555555555557e-05,0.3264,0.9285008311271667,332835.0,66
1.0521644055843353,7.444444444444445,1.269315481185913,1.8533333333333334e-05,0.3463,0.9260738641023636,337668.0,67
0.9571041613817215,7.555555555555555,2.0902836322784424,1.8511111111111112e-05,0.4082,0.9148705154657364,342962.0,68
0.9563845843076706,7.666666666666667,1.6792548894882202,1.848888888888889e-05,0.3381,0.9253175109624863,347840.0,69
0.9602086693048477,7.777777777777778,1.481432557106018,1.8466666666666667e-05,0.3651,0.9120247066020966,353260.0,70
1.0067253410816193,7.888888888888889,1.4600664377212524,1.8444444444444448e-05,0.2801,0.9342960268259048,357747.0,71
0.9837497025728226,8.0,1.318170189857483,1.8422222222222222e-05,0.3497,0.9263735860586166,362672.0,72
0.9775736629962921,8.11111111111111,1.2497787475585938,1.8400000000000003e-05,0.335,0.9232625961303711,367146.0,73
1.0192310065031052,8.222222222222221,1.361613392829895,1.8377777777777778e-05,0.3516,0.9201398342847824,371955.0,74
0.9935873597860336,8.333333333333334,1.8481149673461914,1.835555555555556e-05,0.261,0.9372991770505905,377051.0,75
0.966064915060997,8.444444444444445,1.3170568943023682,1.8333333333333333e-05,0.3144,0.9285542517900467,382457.0,76
0.9206426292657852,8.555555555555555,1.1291368007659912,1.8311111111111114e-05,0.29,0.9360336810350418,387692.0,77
0.9294330775737762,8.666666666666666,1.2925227880477905,1.8288888888888888e-05,0.2616,0.9406057298183441,392619.0,78
0.9234874695539474,8.777777777777779,1.3964108228683472,1.826666666666667e-05,0.2988,0.9371544867753983,397680.0,79
0.8680439293384552,8.88888888888889,1.4976160526275635,1.8244444444444447e-05,0.2622,0.9424647837877274,402943.0,80
0.8497716635465622,9.0,1.6018314361572266,1.8222222222222224e-05,0.2569,0.9400604218244553,408006.0,81
0.9136306941509247,9.11111111111111,1.0874278545379639,1.8200000000000002e-05,0.2411,0.9384872615337372,412876.0,82
0.8657093197107315,9.222222222222221,1.4254200458526611,1.817777777777778e-05,0.316,0.9336075782775879,418160.0,83
0.954799622297287,9.333333333333334,1.4421544075012207,1.8155555555555557e-05,0.1987,0.9550319164991379,422582.0,84
0.8851836025714874,9.444444444444445,1.158591389656067,1.8133333333333335e-05,0.2239,0.9505171924829483,427541.0,85
0.8422513455152512,9.555555555555555,0.9600716233253479,1.8111111111111112e-05,0.2561,0.9427532702684402,433032.0,86
0.8795045614242554,9.666666666666666,1.2376091480255127,1.808888888888889e-05,0.2948,0.927625834941864,438130.0,87
0.8866380006074905,9.777777777777779,1.2094546556472778,1.8066666666666668e-05,0.1787,0.9526460319757462,443180.0,88
0.8415932804346085,9.88888888888889,1.1412441730499268,1.8044444444444445e-05,0.2009,0.9474938213825226,448323.0,89
0.8399477005004883,10.0,1.3668391704559326,1.8022222222222223e-05,0.234,0.9432387053966522,453340.0,90
0.8879023492336273,10.11111111111111,1.458066463470459,1.8e-05,0.1497,0.9593079388141632,458084.0,91
0.7812933176755905,10.222222222222221,1.2301840782165527,1.7977777777777778e-05,0.298,0.9295120388269424,463863.0,92
0.8515639901161194,10.333333333333334,1.376681923866272,1.7955555555555556e-05,0.1407,0.9632907956838608,468221.0,93
0.8325758427381516,10.444444444444445,1.0731494426727295,1.7933333333333333e-05,0.1989,0.9483180791139603,473084.0,94
0.8028751164674759,10.555555555555555,1.149931788444519,1.791111111111111e-05,0.1617,0.9592812657356262,478181.0,95
0.8205312937498093,10.666666666666666,1.4757696390151978,1.7888888888888892e-05,0.2858,0.930540069937706,483526.0,96
0.8177333325147629,10.777777777777779,1.2103749513626099,1.7866666666666666e-05,0.1753,0.9536094665527344,488465.0,97
0.8317707628011703,10.88888888888889,1.4047311544418335,1.7844444444444447e-05,0.2083,0.9505629390478134,493492.0,98
0.8238642066717148,11.0,1.0309265851974487,1.782222222222222e-05,0.1417,0.964318722486496,498674.0,99
0.7888057082891464,11.11111111111111,1.025199055671692,1.7800000000000002e-05,0.1184,0.9711903482675552,503861.0,100
0.8417411595582962,11.222222222222221,1.14730966091156,1.7777777777777777e-05,0.189,0.9552998095750809,508687.0,101
0.7813509255647659,11.333333333333334,1.485705852508545,1.7755555555555558e-05,0.2184,0.9498031884431839,513744.0,102
0.7726220637559891,11.444444444444445,1.0925356149673462,1.7733333333333335e-05,0.1589,0.9645100086927414,518968.0,103
0.7963476926088333,11.555555555555555,1.5636836290359497,1.7711111111111113e-05,0.1637,0.9541374444961548,523789.0,104
0.8123839646577835,11.666666666666666,1.446903109550476,1.768888888888889e-05,0.2219,0.9471202045679092,528749.0,105
0.7969625443220139,11.777777777777779,1.1204105615615845,1.7666666666666668e-05,0.1262,0.9704223424196243,533462.0,106
0.7736830711364746,11.88888888888889,1.1146420240402222,1.7644444444444446e-05,0.1625,0.9567699432373047,538881.0,107
0.7888965159654617,12.0,1.2301476001739502,1.7622222222222223e-05,0.1741,0.9582200348377228,544008.0,108
0.8300071358680725,12.11111111111111,1.2693560123443604,1.76e-05,0.1424,0.9602844566106796,548594.0,109
0.7643948346376419,12.222222222222221,1.1678298711776733,1.7577777777777782e-05,0.1317,0.967626616358757,553720.0,110
0.7781601101160049,12.333333333333334,1.209393858909607,1.7555555555555556e-05,0.1536,0.9650576263666153,558720.0,111
0.7597413510084152,12.444444444444445,1.032733678817749,1.7533333333333337e-05,0.1115,0.9702121913433075,563737.0,112
0.7466586232185364,12.555555555555555,0.8666150569915771,1.751111111111111e-05,0.0964,0.975307896733284,568409.0,113
0.7321623414754868,12.666666666666666,1.5606567859649658,1.7488888888888892e-05,0.1985,0.9512060880661011,573812.0,114
0.7432943731546402,12.777777777777779,1.75247061252594,1.7466666666666667e-05,0.1627,0.9584315568208694,579014.0,115
0.7203378826379776,12.88888888888889,1.4757143259048462,1.7444444444444448e-05,0.187,0.9552346020936966,584676.0,116
0.7776405364274979,13.0,1.5593452453613281,1.7422222222222222e-05,0.1151,0.9654510170221329,589342.0,117
0.7476569414138794,13.11111111111111,1.2438735961914062,1.7400000000000003e-05,0.1551,0.9646125584840775,594514.0,118
0.7479184865951538,13.222222222222221,1.2138519287109375,1.737777777777778e-05,0.0877,0.9768532067537308,599377.0,119
0.7829520106315613,13.333333333333334,1.2262403964996338,1.7355555555555558e-05,0.1604,0.9572888165712357,604416.0,120
0.7666974365711212,13.444444444444445,0.8846949338912964,1.7333333333333336e-05,0.0882,0.9716465771198273,609205.0,121
0.7577020078897476,13.555555555555555,1.0770301818847656,1.7311111111111113e-05,0.1806,0.9609816521406174,613969.0,122
0.7322214096784592,13.666666666666666,1.0211694240570068,1.728888888888889e-05,0.0851,0.9776545315980911,618898.0,123
0.6928170919418335,13.777777777777779,1.14250648021698,1.726666666666667e-05,0.1526,0.9616404622793198,624453.0,124
0.7314404845237732,13.88888888888889,1.3063997030258179,1.7244444444444446e-05,0.1324,0.9648091793060303,629624.0,125
0.7348601669073105,14.0,1.150890827178955,1.7222222222222224e-05,0.0908,0.9749743491411209,634676.0,126
0.7297737151384354,14.11111111111111,1.0937622785568237,1.72e-05,0.1165,0.9684483557939529,639514.0,127
0.7399754375219345,14.222222222222221,1.0137770175933838,1.717777777777778e-05,0.1235,0.966948002576828,644629.0,128
0.7200943529605865,14.333333333333334,1.0621249675750732,1.7155555555555557e-05,0.1003,0.9737084358930588,649921.0,129
0.7216884195804596,14.444444444444445,1.0903031826019287,1.7133333333333334e-05,0.095,0.9727247506380081,655009.0,130
0.7627881020307541,14.555555555555555,1.487786054611206,1.7111111111111112e-05,0.0894,0.9759633094072342,659514.0,131
0.7485010623931885,14.666666666666666,1.0686818361282349,1.708888888888889e-05,0.1653,0.9607538431882858,664573.0,132
0.6871986538171768,14.777777777777779,1.2473232746124268,1.706666666666667e-05,0.0836,0.9774550646543503,669771.0,133
0.6970032155513763,14.88888888888889,1.1208900213241577,1.7044444444444445e-05,0.0976,0.9756162166595459,674857.0,134
0.7024671882390976,15.0,1.347219705581665,1.7022222222222226e-05,0.1173,0.9709685742855072,680010.0,135
0.7261021435260773,15.11111111111111,1.3382729291915894,1.7e-05,0.1187,0.9712231606245041,685038.0,136
0.7404630482196808,15.222222222222221,1.0160859823226929,1.697777777777778e-05,0.1273,0.9669212698936462,689706.0,137
0.7055354714393616,15.333333333333334,0.9280705451965332,1.6955555555555555e-05,0.1003,0.9690604358911514,694593.0,138
0.717604473233223,15.444444444444445,1.4186322689056396,1.6933333333333336e-05,0.0746,0.9784706979990005,699447.0,139
0.7275766581296921,15.555555555555555,1.5073400735855103,1.691111111111111e-05,0.0602,0.9842189848423004,703781.0,140
0.7081511169672012,15.666666666666666,1.2125355005264282,1.688888888888889e-05,0.1536,0.9645579159259796,708968.0,141
0.651804581284523,15.777777777777779,1.3646104335784912,1.686666666666667e-05,0.0709,0.9806444048881531,714257.0,142
0.6878653466701508,15.88888888888889,1.0767021179199219,1.6844444444444447e-05,0.077,0.9775449931621552,719714.0,143
0.6615903526544571,16.0,1.0261039733886719,1.6822222222222224e-05,0.0776,0.9797803610563278,725344.0,144
0.711492121219635,16.11111111111111,0.9421513676643372,1.6800000000000002e-05,0.0674,0.9805989861488342,730246.0,145
0.6917370855808258,16.22222222222222,0.7486602067947388,1.677777777777778e-05,0.0534,0.984162226319313,735174.0,146
0.6550756543874741,16.333333333333332,1.1662465333938599,1.6755555555555557e-05,0.1022,0.9714829623699188,740783.0,147
0.7163505405187607,16.444444444444443,1.2324382066726685,1.6733333333333335e-05,0.0654,0.9796726852655411,745381.0,148
0.6805275976657867,16.555555555555557,1.0510841608047485,1.6711111111111112e-05,0.1363,0.9657063782215118,750815.0,149
0.7018904536962509,16.666666666666668,1.0315121412277222,1.668888888888889e-05,0.0985,0.9743988364934921,755601.0,150
0.6824485212564468,16.77777777777778,1.1721470355987549,1.6666666666666667e-05,0.0817,0.9751555323600769,760543.0,151
0.7041856348514557,16.88888888888889,1.3210572004318237,1.6644444444444445e-05,0.0611,0.9807630032300949,765376.0,152
0.6704096496105194,17.0,0.8316830396652222,1.6622222222222223e-05,0.0599,0.9829166978597641,770678.0,153
0.7203557789325714,17.11111111111111,0.846974790096283,1.66e-05,0.0505,0.9847413599491119,775307.0,154
0.696473017334938,17.22222222222222,1.0639153718948364,1.6577777777777778e-05,0.0757,0.9789385795593262,780265.0,155
0.6982955485582352,17.333333333333332,1.0377249717712402,1.6555555555555556e-05,0.0564,0.9830788671970367,785261.0,156
0.6479505598545074,17.444444444444443,0.9281085133552551,1.6533333333333333e-05,0.0481,0.9866829812526703,790653.0,157
0.6959253400564194,17.555555555555557,1.3727974891662598,1.6511111111111114e-05,0.0829,0.9755928963422775,795598.0,158
0.654102697968483,17.666666666666668,1.0749210119247437,1.648888888888889e-05,0.1265,0.9683444797992706,800967.0,159
0.6916483789682388,17.77777777777778,1.159485936164856,1.646666666666667e-05,0.0523,0.9856650680303574,805627.0,160
0.6967761218547821,17.88888888888889,1.4117952585220337,1.6444444444444444e-05,0.0885,0.9714001566171646,810256.0,161
0.6174854338169098,18.0,1.346524953842163,1.6422222222222225e-05,0.0609,0.9844541847705841,816012.0,162
0.6865574866533279,18.11111111111111,1.219854712486267,1.64e-05,0.0513,0.9836228042840958,820739.0,163
0.6657896339893341,18.22222222222222,1.1491061449050903,1.637777777777778e-05,0.0722,0.9771053045988083,825945.0,164
0.646381065249443,18.333333333333332,0.9473450779914856,1.6355555555555557e-05,0.0477,0.9867816120386124,831415.0,165
0.6374132335186005,18.444444444444443,1.6670461893081665,1.6333333333333335e-05,0.1111,0.9742737710475922,836719.0,166
0.6956365555524826,18.555555555555557,1.8140560388565063,1.6311111111111113e-05,0.0517,0.9830217659473419,841440.0,167
0.6562720239162445,18.666666666666668,1.0475064516067505,1.628888888888889e-05,0.0551,0.9858886897563934,846499.0,168
0.7091774046421051,18.77777777777778,1.2627239227294922,1.6266666666666668e-05,0.0545,0.9836191833019257,850927.0,169
0.6412348300218582,18.88888888888889,1.2187565565109253,1.6244444444444446e-05,0.0538,0.9859400540590286,856164.0,170
0.6554757803678513,19.0,0.9307915568351746,1.6222222222222223e-05,0.0716,0.9787476509809494,861346.0,171
0.7011366337537766,19.11111111111111,1.0698667764663696,1.62e-05,0.0622,0.9830254316329956,865911.0,172
0.692421555519104,19.22222222222222,1.1476320028305054,1.617777777777778e-05,0.0644,0.9801369309425354,870735.0,173
0.6486632078886032,19.333333333333332,0.8187691569328308,1.6155555555555556e-05,0.0433,0.9861678928136826,875820.0,174
0.6639567017555237,19.444444444444443,1.090342402458191,1.6133333333333334e-05,0.0502,0.9838193506002426,881056.0,175
0.6638829410076141,19.555555555555557,0.9036934971809387,1.6111111111111115e-05,0.098,0.9758621454238892,886221.0,176
0.6431651562452316,19.666666666666668,1.0693402290344238,1.608888888888889e-05,0.0531,0.9855839908123016,891361.0,177
0.6377408504486084,19.77777777777778,0.9931949377059937,1.606666666666667e-05,0.0484,0.987822413444519,896235.0,178
0.6117309480905533,19.88888888888889,0.8502540588378906,1.6044444444444444e-05,0.05,0.987491101026535,901454.0,179
0.6301009058952332,20.0,0.7953237891197205,1.6022222222222225e-05,0.0396,0.9882341176271439,906680.0,180
0.6551529169082642,20.11111111111111,1.160569667816162,1.6000000000000003e-05,0.049,0.9867317378520966,911524.0,181
0.6642941534519196,20.22222222222222,0.9804282784461975,1.597777777777778e-05,0.1041,0.9726424813270569,916487.0,182
0.6602138578891754,20.333333333333332,0.9762370586395264,1.5955555555555558e-05,0.0473,0.9844818711280823,921504.0,183
0.6332216113805771,20.444444444444443,0.9533436894416809,1.5933333333333336e-05,0.0417,0.9861896932125092,926856.0,184
0.6663420796394348,20.555555555555557,1.3980475664138794,1.5911111111111113e-05,0.0391,0.98637455701828,931466.0,185
0.6063968539237976,20.666666666666668,0.7214253544807434,1.588888888888889e-05,0.0445,0.9875170588493347,936905.0,186
0.6414706856012344,20.77777777777778,0.9864686727523804,1.586666666666667e-05,0.0401,0.9877524673938751,941966.0,187
0.6343278735876083,20.88888888888889,1.2087602615356445,1.5844444444444446e-05,0.0439,0.9873509705066681,946927.0,188
0.624214306473732,21.0,1.069779872894287,1.5822222222222224e-05,0.0464,0.987625315785408,952014.0,189
0.6652990430593491,21.11111111111111,1.151872992515564,1.58e-05,0.0538,0.9846454709768295,956764.0,190
0.6873550415039062,21.22222222222222,0.8561007380485535,1.577777777777778e-05,0.052,0.9840167164802551,961327.0,191
0.6465615481138229,21.333333333333332,0.839580774307251,1.5755555555555556e-05,0.0364,0.9910343587398529,966099.0,192
0.6220388561487198,21.444444444444443,1.4371039867401123,1.5733333333333334e-05,0.0271,0.9922432899475098,971133.0,193
0.6353200525045395,21.555555555555557,1.054370403289795,1.571111111111111e-05,0.0407,0.9885215610265732,976371.0,194
0.624451607465744,21.666666666666668,0.9013904929161072,1.5688888888888893e-05,0.0477,0.9866493195295334,981535.0,195
0.6273096427321434,21.77777777777778,1.0963354110717773,1.5666666666666667e-05,0.0788,0.9775192588567734,986890.0,196
0.6035504341125488,21.88888888888889,0.834957480430603,1.5644444444444448e-05,0.041,0.9904009848833084,992271.0,197
0.6106327772140503,22.0,0.7339406609535217,1.5622222222222222e-05,0.0267,0.9922902435064316,997348.0,198
0.5709822028875351,22.11111111111111,0.5517171025276184,1.5600000000000003e-05,0.0252,0.993130624294281,1003029.0,199
0.6574251353740692,22.22222222222222,0.8571043610572815,1.5577777777777777e-05,0.0283,0.9932121485471725,1007763.0,200
0.6278626918792725,22.333333333333332,0.8702918291091919,1.555555555555556e-05,0.0366,0.9915093779563904,1012836.0,201
0.6352195292711258,22.444444444444443,1.797385334968567,1.5533333333333333e-05,0.0586,0.9828691184520721,1017742.0,202
0.62103371322155,22.555555555555557,0.7623890042304993,1.5511111111111114e-05,0.0386,0.9899035543203354,1023031.0,203
0.6311644017696381,22.666666666666668,1.5222139358520508,1.548888888888889e-05,0.0781,0.9791875630617142,1028191.0,204
0.6085625290870667,22.77777777777778,0.9223852753639221,1.546666666666667e-05,0.0393,0.9889827370643616,1033244.0,205
0.6557109206914902,22.88888888888889,0.8771040439605713,1.5444444444444446e-05,0.0328,0.9912891983985901,1037821.0,206
0.6196774691343307,23.0,0.7964183688163757,1.5422222222222224e-05,0.0274,0.9906113594770432,1042682.0,207
0.6123178452253342,23.11111111111111,0.9412993788719177,1.54e-05,0.0546,0.9834367781877518,1047941.0,208
0.6333947330713272,23.22222222222222,0.6438161134719849,1.537777777777778e-05,0.0294,0.9901440888643265,1052902.0,209
0.6545743048191071,23.333333333333332,0.7899551391601562,1.5355555555555557e-05,0.0353,0.9892278015613556,1057606.0,210
0.6185597702860832,23.444444444444443,0.8573114275932312,1.5333333333333334e-05,0.0204,0.9947198331356049,1062624.0,211
0.571133628487587,23.555555555555557,0.6937083601951599,1.5311111111111112e-05,0.0294,0.9934001713991165,1068371.0,212
0.6016078740358353,23.666666666666668,1.56083345413208,1.528888888888889e-05,0.0822,0.9814902991056442,1073641.0,213
0.6334343701601028,23.77777777777778,0.7617069482803345,1.5266666666666667e-05,0.0259,0.9911140352487564,1078425.0,214
0.6211953163146973,23.88888888888889,0.7449040412902832,1.5244444444444447e-05,0.021,0.9943671822547913,1083283.0,215
0.6382094770669937,24.0,0.9065949320793152,1.5222222222222223e-05,0.0337,0.9894044995307922,1088016.0,216
0.5511127263307571,24.11111111111111,0.5303439497947693,1.5200000000000002e-05,0.0191,0.9944736361503601,1093683.0,217
0.6122305393218994,24.22222222222222,1.5248148441314697,1.5177777777777778e-05,0.0317,0.9904987812042236,1098946.0,218
0.6406507194042206,24.333333333333332,1.0075175762176514,1.5155555555555557e-05,0.0387,0.9873641729354858,1103835.0,219
0.641341969370842,24.444444444444443,1.1994584798812866,1.5133333333333335e-05,0.0369,0.9899794310331345,1108370.0,220
0.6173261106014252,24.555555555555557,0.7284213900566101,1.5111111111111112e-05,0.0392,0.9870343655347824,1113396.0,221
0.6395087540149689,24.666666666666668,0.875517725944519,1.508888888888889e-05,0.0595,0.9864937514066696,1118224.0,222
0.5988526344299316,24.77777777777778,0.7938169240951538,1.5066666666666668e-05,0.0367,0.9890354871749878,1123331.0,223
0.5983627438545227,24.88888888888889,0.643133819103241,1.5044444444444445e-05,0.0177,0.9963826090097427,1128307.0,224
0.6135353446006775,25.0,0.8481765389442444,1.5022222222222223e-05,0.0288,0.9920715987682343,1133350.0,225
0.6119149923324585,25.11111111111111,0.5917394161224365,1.5000000000000002e-05,0.0293,0.9897867292165756,1138306.0,226
0.5943248718976974,25.22222222222222,0.6522935032844543,1.497777777777778e-05,0.0101,0.9982781112194061,1143257.0,227
0.5913560539484024,25.333333333333332,1.1273574829101562,1.4955555555555557e-05,0.0261,0.9933415651321411,1148458.0,228
0.6175560057163239,25.444444444444443,0.9768219590187073,1.4933333333333335e-05,0.0372,0.9889208376407623,1153252.0,229
0.6184147894382477,25.555555555555557,0.7529855966567993,1.4911111111111113e-05,0.0593,0.9841329455375671,1158393.0,230
0.6431043446063995,25.666666666666668,0.9687844514846802,1.488888888888889e-05,0.0259,0.9922067821025848,1162940.0,231
0.5865519344806671,25.77777777777778,0.9783357381820679,1.4866666666666668e-05,0.0321,0.9902885556221008,1168250.0,232
0.6180860549211502,25.88888888888889,0.9011217355728149,1.4844444444444445e-05,0.0404,0.9879149198532104,1173249.0,233
0.5830485448241234,26.0,1.0592542886734009,1.4822222222222225e-05,0.027,0.9914292842149734,1178684.0,234
0.6184275299310684,26.11111111111111,0.6697806119918823,1.48e-05,0.0252,0.9921821653842926,1183515.0,235
0.5825013741850853,26.22222222222222,0.47662854194641113,1.477777777777778e-05,0.0183,0.9953915327787399,1188797.0,236
0.591121569275856,26.333333333333332,0.9922024607658386,1.4755555555555556e-05,0.0304,0.9908589273691177,1193946.0,237
0.6152620613574982,26.444444444444443,0.8803511261940002,1.4733333333333335e-05,0.0456,0.9881252497434616,1198882.0,238
0.5962376296520233,26.555555555555557,0.9578493237495422,1.4711111111111111e-05,0.0204,0.9945023208856583,1203878.0,239
0.6183545738458633,26.666666666666668,0.9871105551719666,1.468888888888889e-05,0.0331,0.9897849708795547,1208930.0,240
0.6187668889760971,26.77777777777778,0.7712652087211609,1.4666666666666666e-05,0.032,0.9899034202098846,1213904.0,241
